"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HeavyFog","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","TStorms","WindEquipmentChangeDate"
"72509014739","2019-01-04T07:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","24","36","0.00",,,,"62","29.96","FEW:02 45 FEW:02 120 FEW:02 250","29.93","10.00","32","210",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10801/04/19 07:54:02 METAR KBOS 041254Z 21008KT 10SM FEW045 FEW120 FEW250 02/M04 A2996 RMK AO2 SLP145 T00221044","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2019-01-04T08:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","25","38","0.00",,,,"60","29.95","FEW:02 50 FEW:02 180 FEW:02 250","29.92","10.00","33","220",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10801/04/19 08:54:02 METAR KBOS 041354Z 22010KT 10SM FEW050 FEW180 FEW250 03/M04 A2995 RMK AO2 SLP143 T00331039","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2019-01-04T09:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.93","25","41","0.00",,"+0.03","8","53","29.93","FEW:02 50 FEW:02 180 SCT:04 250","29.90","10.00","35","210",,"18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11401/04/19 09:54:02 METAR KBOS 041454Z 21016KT 10SM FEW050 FEW180 SCT250 05/M04 A2993 RMK AO2 SLP134 T00501039 58011","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2019-01-04T10:00:00","FM-12","4",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"25","41",,,"+0.03","8","53","29.93","57","29.91","9.94","35","210",,"18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06472509 32766 42116 10050 21039 30128 40134 58011 91454 555 90415=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2019-01-04T10:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.89","25","43","0.00",,,,"49","29.88","FEW:02 160 BKN:07 250","29.86","10.00","36","220","23","17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12201/04/19 10:54:02 METAR KBOS 041554Z 22015G20KT 10SM FEW160 BKN250 06/M04 A2989 RMK AO2 PK WND 22026/1530 SLP120 T00611039","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2019-01-04T11:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.86","25","45","0.00",,,,"46","29.85","FEW:02 140 BKN:07 250","29.83","10.00","37","210",,"16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10101/04/19 11:54:02 METAR KBOS 041654Z 21014KT 10SM FEW140 BKN250 07/M04 A2986 RMK AO2 SLP110 T00721039","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2019-01-04T12:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.84","25","47","0.00",,"+0.09","6","42","29.83","FEW:02 140 BKN:07 250","29.81","10.00","38","240",,"16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11901/04/19 12:54:02 METAR KBOS 041754Z 24014KT 10SM FEW140 BKN250 08/M04 A2984 RMK AO2 SLP103 T00831039 10089 20011 56031","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2019-01-04T13:00:00","FM-12","4",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"25","47",,,"+0.09","6","42","29.83",,"29.82","9.94","38","240",,"16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072509 32966 62414 10083 21039 30097 40103 56031 91754 333 10089 20011 555 90418=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2019-01-04T13:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.83","25","47","0.00",,,,"42","29.82","FEW:02 140 BKN:07 250","29.80","10.00","38","230",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10101/04/19 13:54:02 METAR KBOS 041854Z 23012KT 10SM FEW140 BKN250 08/M04 A2983 RMK AO2 SLP099 T00831039","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2019-01-04T14:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.82","26","47","0.00",,,,"44","29.81","FEW:02 110 BKN:07 230","29.79","10.00","39","220",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10101/04/19 14:54:02 METAR KBOS 041954Z 22012KT 10SM FEW110 BKN230 08/M03 A2982 RMK AO2 SLP096 T00831033","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2019-01-04T15:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.82","27","46","0.00",,"+0.01","5","47","29.82","FEW:02 110 OVC:08 210","29.79","10.00","38","210",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10701/04/19 15:54:02 METAR KBOS 042054Z 21009KT 10SM FEW110 OVC210 08/M03 A2982 RMK AO2 SLP098 T00781028 55005","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2019-01-04T16:00:00","FM-12","4",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"27","46",,,"+0.01","5","47","29.82",,"29.80","9.94","38","210",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06472509 32966 82109 10078 21028 30091 40098 55005 92054 555 90421=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2019-01-04T16:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.82","28","44","0.00",,,,"53","29.82","FEW:02 110 OVC:08 200","29.79","10.00","38","220",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10101/04/19 16:54:02 METAR KBOS 042154Z 22008KT 10SM FEW110 OVC200 07/M02 A2982 RMK AO2 SLP097 T00671022","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2019-01-04T17:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.82","29","43","0.00",,,,"58","29.82","OVC:08 200","29.79","10.00","37","190",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09401/04/19 17:54:02 METAR KBOS 042254Z 19007KT 10SM OVC200 06/M02 A2982 RMK AO2 SLP099 T00611017","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2019-01-04T18:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.84","29","43","0.00",,"-0.02","3","58","29.84","BKN:07 200","29.81","10.00","37","230",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11201/04/19 18:54:02 METAR KBOS 042354Z 23011KT 10SM BKN200 06/M02 A2984 RMK AO2 SLP104 T00611017 10083 20050 53006","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2019-01-04T19:00:00","FM-12","4",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29","43",,,"-0.02","3","58","29.84",,"29.82","9.94","37","230",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072509 32966 62311 10061 21017 30097 40104 53006 92354 333 10089 20017 555 90500=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2019-01-04T19:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.83","29","42","0.00",,,,"60","29.83","OVC:08 200","29.80","10.00","37","230",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09401/04/19 19:54:01 METAR KBOS 050054Z 23010KT 10SM OVC200 06/M02 A2983 RMK AO2 SLP100 T00561017","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2019-01-04T20:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.83","29","42","0.00",,,,"60","29.83","OVC:08 200","29.80","10.00","37","210",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09401/04/19 20:54:01 METAR KBOS 050154Z 21007KT 10SM OVC200 06/M02 A2983 RMK AO2 SLP101 T00561017","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2019-01-04T21:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.82","30","42","0.00",,"+0.02","8","62","29.81","OVC:08 200","29.79","10.00","37","210",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10001/04/19 21:54:02 METAR KBOS 050254Z 21007KT 10SM OVC200 06/M01 A2982 RMK AO2 SLP096 T00561011 58008","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2019-01-04T22:00:00","FM-12","4",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30","42",,,"+0.02","8","62","29.81",,"29.80","9.94","37","210",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06472509 32966 82107 10056 21011 30091 40096 58008 90254 555 90503=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2019-01-04T22:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.80","30","40","0.00",,,,"68","29.79","SCT:04 200 OVC:08 220","29.77","10.00","36","220",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10101/04/19 22:54:02 METAR KBOS 050354Z 22007KT 10SM SCT200 OVC220 04/M01 A2980 RMK AO2 SLP089 T00441011","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2019-01-04T23:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.77","31","40","0.00",,,,"70","29.77","OVC:08 220","29.74","10.00","36","200",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10401/04/19 23:54:02 METAR KBOS 050454Z 20007KT 10SM OVC220 04/M01 A2977 RMK AO2 SLP080 T00441006 400890011","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2019-01-04T23:59:00","SOD  ","6",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,"26","41","56","29.88","29.85","35","11.2","0","11.4","24","48","34","220","30","0.00",,"0.0","230","24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD72224 HR PRECIPITATION (IN): 0.00  24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 4824 HR MIN TEMP (F): 34AVERAGE STATION PRESSURE(D):29.850 MINIMUM SEA LEVEL PRESSURE:29.76 TIME OF OCCURRENCE:2354 PEAK WIND SPEED (MPH): 30 PEAK WIND DIR (DEG):220 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 24FASTEST 2MIN DIR (DEG):230 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):11.2 24 HR AVG TEMP (F): 41DEPART FROM NORMAL: 11  HEATING DEGREE DAYS: 24 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST): 48 LATEST NIGHT MIN TEMP(1900-0800 LST):34 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0714","1625",,"2006-10-05"
"72509014739","2019-01-05T00:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.76","32","40","0.00",,"+0.06","6","73","29.76","OVC:08 220","29.73","10.00","37","210",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11101/05/19 00:54:02 METAR KBOS 050554Z 21007KT 10SM OVC220 04/00 A2976 RMK AO2 SLP077 T00440000 10061 20044 56019","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2019-01-05T01:00:00","FM-12","4",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"32","40",,,"+0.06","6","73","29.76",,"29.74","9.94","37","210",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072509 32966 82107 10044 20000 30070 40077 56019 90554 333 10061 20017 555 90506=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2019-01-05T01:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.75","32","40","0.00",,,,"73","29.75","BKN:07 200 OVC:08 220","29.72","10.00","37","220",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10001/05/19 01:54:02 METAR KBOS 050654Z 22007KT 10SM BKN200 OVC220 04/00 A2975 RMK AO2 SLP075 T00440000","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2019-01-05T02:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.74","32","40","0.00",,,,"73","29.74","BKN:07 150 OVC:08 180","29.71","10.00","37","230",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10001/05/19 02:54:02 METAR KBOS 050754Z 23005KT 10SM BKN150 OVC180 04/00 A2974 RMK AO2 SLP070 T00440000","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2019-01-05T03:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.72","33","40","0.00",,"+0.04","8","77","29.72","OVC:08 150","29.69","10.00","37","230",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09901/05/19 03:54:02 METAR KBOS 050854Z 23006KT 10SM OVC150 04/01 A2972 RMK AO2 SLP065 T00440006 58013","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2019-01-05T04:00:00","FM-12","4",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"33","40",,,"+0.04","8","77","29.72",,"29.70","9.94","37","230",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06472509 32966 82306 10044 20006 30057 40065 58013 90854 555 90509=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2019-01-05T04:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.69","33","39","0.00",,,,"79","29.68","SCT:04 55 SCT:04 120 OVC:08 150","29.66","9.00","37","180",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10601/05/19 04:54:02 METAR KBOS 050954Z 18004KT 9SM SCT055 SCT120 OVC150 04/01 A2969 RMK AO2 SLP052 T00390006","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2019-01-05T05:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.68","35","40","T",,,,"83","29.67","OVC:08 80","29.65","9.00","38","120",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10701/05/19 05:54:02 METAR KBOS 051054Z 12003KT 9SM OVC080 04/02 A2968 RMK AO2 RAB14E49 SLP049 P0000 T00440017","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2019-01-05T06:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.66","36","40","T","-RA:02 |RA |RA","+0.06","6","86","29.66","SCT:04 37 BKN:07 75 OVC:08 90","29.63","8.00","38","VRB",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET14601/05/19 06:54:02 METAR KBOS 051154Z VRB03KT 8SM -RA SCT037 BKN075 OVC090 04/02 A2966 RMK AO2 RAB00 SLP043 P0000 60000 T00440022 10050 20039 56022","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2019-01-05T07:00:00","FM-12","4",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"36","40",,"||RA","+0.06","6","86","29.66","41","29.64","7.46","38",,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN09272509 11662 8//03 10044 20022 30036 40043 56022 69901 761// 91154 333 10089 20039 555 90512=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2019-01-05T07:51:00","FM-16","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.67","37","41","0.01","-RA:02 |RA |RA",,,"87",,"BKN:07 17 OVC:08 70","29.64","7.00","39","090",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10301/05/19 07:51:02 SPECI KBOS 051251Z 09003KT 7SM -RA BKN017 OVC070 05/03 A2967 RMK AO2 RAE1157B16 P0001","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2019-01-05T07:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.67","37","41","0.01","-RA:02 BR:1 |RA |RA",,,"86","29.67","FEW:02 12 BKN:07 17 OVC:08 70","29.64","5.00","39","100",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13001/05/19 07:54:02 METAR KBOS 051254Z 10004KT 5SM -RA BR FEW012 BKN017 OVC070 05/03 A2967 RMK AO2 RAE1157B16 SLP048 P0001 T00500028","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2019-01-05T08:07:00","FM-16","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.67","38","41","0.01","-RA:02 BR:1 |RA |RA",,,"89",,"BKN:07 11 OVC:08 17","29.64","3.00","40","110",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10501/05/19 08:07:02 SPECI KBOS 051307Z 11005KT 3SM -RA BR BKN011 OVC017 05/03 A2967 RMK AO2 P0001 T00500033","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
